node1,node2,weight,time1,time2
425,414,0.125,1002,1003
414,414,0.86598,1002,1003
412,414,0.019512,1002,1003
425,412,0.017094,1002,1003
412,412,0.87619,1002,1003
412,427,0.054545,1003,1004
426,414,0.082645,1003,1004
414,414,0.89908,1003,1004
412,412,0.89524,1003,1004
412,428,0.056604,1004,1005
427,414,0.04918,1004,1005
414,414,0.90213,1004,1005
412,414,0.045045,1004,1005
412,412,0.86567,1004,1005
428,414,0.066667,1005,1006
414,414,0.67961,1005,1006
412,414,0.043243,1005,1006
412,412,0.9375,1005,1006
414,429,0.52874,1005,1006
414,414,0.82464,1006,1007
412,414,0.036697,1006,1007
429,414,0.18994,1006,1007
412,412,0.87568,1006,1007
429,412,0.013699,1006,1007
412,429,0.014286,1006,1007
429,429,0.65347,1006,1007
412,412,0.38983,1007,1008
414,430,0.31081,1007,1008
414,414,0.77876,1007,1008
412,414,0.041451,1007,1008
414,429,0.02521,1007,1008
412,429,0.53659,1007,1008
429,429,0.5625,1007,1008
430,429,0.19403,1008,1009
429,429,0.80357,1008,1009
412,414,0.125,1008,1009
430,414,0.099291,1008,1009
414,414,0.89498,1008,1009
429,414,0.008658,1008,1009
412,412,0.49057,1008,1009
429,412,0.15714,1008,1009
414,414,0.82759,1009,1010
412,414,0.24113,1009,1010
429,431,0.017857,1009,1010
412,431,0.071429,1009,1010
429,429,0.93213,1009,1010
414,429,0.04386,1009,1010
429,429,0.93805,1010,1011
414,414,0.92857,1010,1011
431,414,0.036036,1010,1011
429,429,0.8927,1011,1012
414,429,0.017621,1011,1012
429,414,0.0088889,1011,1012
414,414,0.92237,1011,1012
429,432,0.1844,1012,1013
414,432,0.015038,1012,1013
429,429,0.84956,1012,1013
414,429,0.036697,1012,1013
414,414,0.90566,1012,1013
432,429,0.014706,1013,1014
429,429,0.91403,1013,1014
432,414,0.27972,1013,1014
429,414,0.0087719,1013,1014
414,414,0.75676,1013,1014
429,414,0.036364,1014,1015
414,414,0.87225,1014,1015
429,429,0.78704,1014,1015
414,429,0.053812,1014,1015
429,433,0.25954,1014,1015
414,434,0.08,1014,1015
429,429,0.85714,1015,1016
434,429,0.084034,1015,1016
414,414,0.87156,1015,1016
433,414,0.10853,1015,1016
429,435,0.055556,1015,1016
433,435,0.17391,1015,1016
414,436,0.072072,1015,1016
429,429,0.85106,1016,1017
414,429,0.034483,1016,1017
436,429,0.064,1016,1017
429,414,0.017699,1016,1017
414,414,0.89686,1016,1017
435,414,0.068376,1016,1017
414,437,0.11765,1017,1018
